"Subs. Service Line No.","Compute Type","Active","Usage Line Number","Metered service date","Sub Account","Computed Quantity","Existing Entitled Qty","Usage Quantity","UOM","Product","Parent Product","Net Unit Price","SPM Document Number","Line Net Amount","Bill To Plan Number","Consumed Quantity","Overage","Compute Source","Status","Available Amt After Computing","Is Credit Memo?","Spm Partner Credit Amt","Bill to Customer","Trxn Extension ID","Line Net Amount Increased Precision","UCM Payment Credit Amt"
"3.232","Funded Allocation Usage","true",,"10-05-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",13.84597,"true","","Invoiced | Sent to AR",3384005.40538,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-08-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",20.88433,"true","","Invoiced | Sent to AR",3379935.70696,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-13-2021","",0.08315,0,0.08315,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",32.09473,"true","","Invoiced | Sent to AR",3372739.14331,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00633,
"3.232","Funded Allocation Usage","true",,"10-26-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",68.75836,"true","","Invoiced | Sent to AR",3348117.42217,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-17-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",43.02261,"true","","Invoiced | Sent to AR",3366212.41467,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-09-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",24.69198,"true","","Invoiced | Sent to AR",3377732.76234,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-31-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",82.7226,"true","","Invoiced | Sent to AR",3337476.80158,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-07-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",16.73054,"true","","Invoiced | Sent to AR",3382338.73303,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-21-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",56.29441,"true","","Invoiced | Sent to AR",3358337.34555,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-23-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",59.98743,"true","","Invoiced | Sent to AR",3355294.22975,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-14-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",36.55982,"true","","Invoiced | Sent to AR",3369941.42764,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-11-2021","",0.05236,0,0.05236,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.00000,"",29.60558,"true","","Invoiced | Sent to AR",3374673.35952,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00398,
"3.232","Funded Allocation Usage","true",,"10-22-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",58.83336,"true","","Invoiced | Sent to AR",3356242.04879,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-01-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",2.65381,"true","","Invoiced | Skipped by SPM",3390480.29727,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.232","Funded Allocation Usage","true",,"10-26-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",68.64295,"true","","Invoiced | Sent to AR",3348269.12536,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-01-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",2.0769,"true","","Invoiced | Skipped by SPM",3390813.67054,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.232","Funded Allocation Usage","true",,"10-05-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",11.76907,"true","","Invoiced | Sent to AR",3385200.22007,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-05-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",13.15367,"true","","Invoiced | Sent to AR",3384405.53078,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-28-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",73.60545,"true","","Invoiced | Sent to AR",3344297.12126,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-12-2021","",0.08315,0,0.08315,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",30.43175,"true","","Invoiced | Sent to AR",3374067.68973,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00633,
"3.232","Funded Allocation Usage","true",,"10-10-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",25.49966,"true","","Invoiced | Sent to AR",3377259.48745,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-04-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",9.57679,"true","","Invoiced | Skipped by SPM",3386467.16036,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.232","Funded Allocation Usage","true",,"10-12-2021","",0.08315,0,0.08315,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",30.26546,"true","","Invoiced | Sent to AR",3374141.85777,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00633,
"3.232","Funded Allocation Usage","true",,"10-14-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",35.29034,"true","","Invoiced | Sent to AR",3370612.52145,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-11-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",28.73038,"true","","Invoiced | Sent to AR",3375397.91511,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-24-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",63.44964,"true","","Invoiced | Sent to AR",3352540.68324,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-10-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",26.19196,"true","","Invoiced | Sent to AR",3376800.96323,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-18-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",46.02319,"true","","Invoiced | Sent to AR",3364417.16532,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-18-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",47.98511,"true","","Invoiced | Sent to AR",3363286.66874,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-24-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",62.8726,"true","","Invoiced | Sent to AR",3352921.98538,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-12-2021","",0.08315,0,0.08315,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",32.01158,"true","","Invoiced | Sent to AR",3372746.43964,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00633,
"3.232","Funded Allocation Usage","true",,"10-22-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",58.94877,"true","","Invoiced | Sent to AR",3356241.27841,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-16-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",41.2915,"true","","Invoiced | Sent to AR",3367155.56343,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-24-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",64.83452,"true","","Invoiced | Sent to AR",3351401.80423,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-26-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",68.98917,"true","","Invoiced | Sent to AR",3347946.84221,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-28-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",75.68278,"true","","Invoiced | Sent to AR",3342856.85707,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-07-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",17.88437,"true","","Invoiced | Sent to AR",3381670.15197,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-01-2021","",0.11538,0,0.11538,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0000000,"11264571 - 11-01-2021 - 650.83",0.00000,"",0.92306,"true","","Invoiced | Skipped by SPM",3391415.33267,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00000,
"3.232","Funded Allocation Usage","true",,"10-19-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",50.40865,"true","","Invoiced | Sent to AR",3361896.67540,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-28-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",74.06708,"true","","Invoiced | Sent to AR",3343974.41955,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-28-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",74.99033,"true","","Invoiced | Sent to AR",3343382.18936,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-12-2021","",0.08315,0,0.08315,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",31.59584,"true","","Invoiced | Sent to AR",3373130.79644,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00633,
"3.232","Funded Allocation Usage","true",,"10-15-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",39.32958,"true","","Invoiced | Sent to AR",3368286.31292,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-20-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",52.02435,"true","","Invoiced | Sent to AR",3361020.95855,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
"3.232","Funded Allocation Usage","true",,"10-28-2021","",0.11541,0,0.11541,"GB STORAGE CAP PER MO","B91628 - Oracle Cloud Infrastructure - Object Storage - Storage - Gigabyte Storage Capacity per Month","B88206 - Oracle PaaS and IaaS Universal Credits",0.0761000,"11264571 - 11-01-2021 - 650.83",0.01000,"",75.79818,"true","","Invoiced | Sent to AR",3342662.77662,"false",,"10208161 - Bb Tecnologia E Servicos S.A",,0.00878,
